;SIGNALID;AVG_MEASUREMENT;MIN_MEASUREMENT;MAX_MEASUREMENT;STDDEV_MEASUREMENT;COUNT_MEASUREMENTS;TIMESTAMP_IOT;SIGNAL_ID;ASSET_ID;SIGNAL_TYPE;SIGNAL_NAME;MEASUREMENT_UNIT;MEASUREMENT_TYPE;IS_STREAMING;IS_AGGREGATED;SIGNAL_DESC;EQUIP_DEPTH;L3_EQUIP_ID;L3_EQUIP_NAME;L3_EQUIP_DESC;L3_EQUIP_PARENT;L3_EQUIP_NUM;L3_PLM_PRODUCT_CODE;L2_EQUIP_ID;L2_EQUIP_NAME;L2_EQUIP_DESC;L2_EQUIP_PARENT;L2_EQUIP_NUM;L2_PLM_PRODUCT_CODE;L1_EQUIP_ID;L1_EQUIP_NAME;L1_EQUIP_DESC;L1_EQUIP_PARENT;L1_EQUIP_NUM;L1_PLM_PRODUCT_CODE;L1_EQUIP_PRODUCT_GROUP;L1_EQUIP_PRODUCT_LINE;L1_EQUIP_PRODUCT_MODEL;L2_EQUIP_PRODUCT_GROUP;L2_EQUIP_PRODUCT_LINE;L2_EQUIP_PRODUCT_MODEL;L3_EQUIP_PRODUCT_GROUP;L3_EQUIP_PRODUCT_LINE;L3_EQUIP_PRODUCT_MODEL;DEPARTMENT_NAME;DEPARTMENT_NUM;DEPARTMENT_DESC;LINE_NAME;LINE_DESC;SITE_NAME;SITE_DESC;SITE_CTRY;SITE_LATI;SITE_LONGI;SITE_CRM_NUM;SITE_CTRY_NAME;SITE_REGION_CODE;SITE_REGION_NAME;SOURCE_SIGNAL_ID;SOURCE_SIGNAL_NAME;SOURCE_IDENTIFIER;FIELDAGENTMODULE_ID;USAGE;SYSTEM_HIGH;SYSTEM_LOW;TIMESTAMP_IOT_2
54015;BDB51800-0D2F-48DF-95CB-27FEA7102514;0;0;0;0;708;10-02-2021 10:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 10:00
54016;BDB51800-0D2F-48DF-95CB-27FEA7102514;0;0;0;0;707;10-02-2021 0:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 0:00
54017;BDB51800-0D2F-48DF-95CB-27FEA7102514;0;0;0;0;707;10-02-2021 8:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 8:00
54018;BDB51800-0D2F-48DF-95CB-27FEA7102514;0;0;0;0;707;10-02-2021 11:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 11:00
54019;BDB51800-0D2F-48DF-95CB-27FEA7102514;0;0;0;0;708;10-02-2021 23:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 23:00
54020;BDB51800-0D2F-48DF-95CB-27FEA7102514;0;0;0;0;707;10-02-2021 16:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 16:00
54021;BDB51800-0D2F-48DF-95CB-27FEA7102514;0;0;0;0;707;10-02-2021 9:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 9:00
54022;BDB51800-0D2F-48DF-95CB-27FEA7102514;143.7298444;0;455;196.9855886;707;10-02-2021 15:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 15:00
54023;BDB51800-0D2F-48DF-95CB-27FEA7102514;35.73163842;0;476;123.2621946;708;10-02-2021 22:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 22:00
54024;BDB51800-0D2F-48DF-95CB-27FEA7102514;387.7652051;221;465;66.28457219;707;10-02-2021 20:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 20:00
54025;BDB51800-0D2F-48DF-95CB-27FEA7102514;358.1101695;201;478;67.54248919;708;10-02-2021 2:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 2:00
54026;BDB51800-0D2F-48DF-95CB-27FEA7102514;0;0;0;0;708;10-02-2021 13:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 13:00
54027;BDB51800-0D2F-48DF-95CB-27FEA7102514;0;0;0;0;708;10-02-2021 5:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 5:00
54028;BDB51800-0D2F-48DF-95CB-27FEA7102514;0;0;0;0;707;10-02-2021 4:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 4:00
54029;BDB51800-0D2F-48DF-95CB-27FEA7102514;398.5607345;190;479;62.9826584;708;10-02-2021 21:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 21:00
54030;BDB51800-0D2F-48DF-95CB-27FEA7102514;114.4455446;0;512;165.97762;707;10-02-2021 1:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 1:00
54031;BDB51800-0D2F-48DF-95CB-27FEA7102514;104.4166667;0;454;186.6571791;708;10-02-2021 19:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 19:00
54032;BDB51800-0D2F-48DF-95CB-27FEA7102514;0;0;0;0;707;10-02-2021 12:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 12:00
54033;BDB51800-0D2F-48DF-95CB-27FEA7102514;0;0;0;0;708;10-02-2021 7:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 7:00
54034;BDB51800-0D2F-48DF-95CB-27FEA7102514;0;0;0;0;707;10-02-2021 18:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 18:00
54035;BDB51800-0D2F-48DF-95CB-27FEA7102514;375.0876945;0;456;96.32464408;707;10-02-2021 14:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;10-02-2021 14:00
54036;BDB51800-0D2F-48DF-95CB-27FEA7102514;315.9971751;0;476;184.192707;708;11-02-2021 11:00;BDB51800-0D2F-48DF-95CB-27FEA7102514;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Analog;Power;MISSING;MISSING;1;0;Motor Protection Relay;EQP_2L;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;52D168B7-D394-4E37-BEAE-E434F9C7B4CA;Motor;;C15F55BD-CE82-4526-B425-76533FD4D075;M01;MISSING;C15F55BD-CE82-4526-B425-76533FD4D075;Gyratory Crusher;GC101;71F3D6F4-94E4-491B-9544-A53134DEBB5D;GCT01;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;Crusher;111;MISSING;Line1;;Caserones;CL;CL;-28.16231;-69.55757;18049;Chile;Region 2;South America;07371BFE-01F7-44F2-86D2-8907226F1885;"ns=2;s=0:XC201!2100JI25240.PV";"NS=2;S=0:XC201!2100JI25240.PV";7C7A1E1C-B801-416A-B67B-40F4B9EAEBC9;Production;0;0;11-02-2021 11:00
